,sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
5347,PM0591-C,2014,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,sensitive,sensitive,resistant,sensitive
16703,SPT15098,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17916,SPT18178,2014,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18034,SPT18308,2014,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,resistant,undetermined,undetermined,resistant,resistant
5352,PM0596-C,2014,True,1134,,Mali,ML,Kayes,Kayes,sensitive,undetermined,sensitive,sensitive,resistant,sensitive
8120,QV0097-C,2014,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
17863,SPT18111,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,undetermined
18061,SPT18336,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,sensitive,resistant
16566,SPT14958,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
3145,PF1050-C,2014,True,1096,,Ghana,GH,Central,Central,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5334,PM0578-C,2014,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
17824,SPT18026,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,undetermined,undetermined,undetermined,sensitive,undetermined
5379,PM0711-CW,2014,True,1140,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,undetermined,undetermined,resistant,resistant
17976,SPT18249,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
17696,SPT17852,2014,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,sensitive,resistant
3188,PF1075-C,2014,True,1096,,Ghana,GH,Central,Central,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7543,QJ0018-C,2014,True,1103,,Nigeria,NG,Lagos,Lagos,sensitive,resistant,sensitive,sensitive,resistant,resistant
8032,QT0036-CW,2014,True,1131,,Benin,BJ,Littoral,Littoral,sensitive,undetermined,sensitive,sensitive,resistant,resistant
17710,SPT17876,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,sensitive,resistant
18013,SPT18287,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,undetermined,undetermined,undetermined,resistant,undetermined
22447,SPT36865,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,undetermined,undetermined,undetermined,resistant,resistant
17991,SPT18265,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
3159,PF1059-C,2014,True,1096,,Ghana,GH,Central,Central,sensitive,resistant,sensitive,sensitive,resistant,resistant
8106,QV0083-C,2014,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
19626,SPT23010,2014,True,1197,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,resistant
17989,SPT18263,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
16546,SPT14937,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17758,SPT17950,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,sensitive,undetermined
3122,PF1038-C,2014,True,1096,,Ghana,GH,Central,Central,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17873,SPT18123,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
17805,SPT18001,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
16761,SPT15156,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,resistant,sensitive,sensitive,resistant,resistant
5417,PM0766-CW,2014,True,1140,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,resistant
5429,PM0788-CW,2014,True,1140,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,undetermined,undetermined,resistant,resistant
17964,SPT18236,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,sensitive,resistant
19633,SPT23018,2014,True,1197,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,undetermined,undetermined,resistant,sensitive
8131,QV0109-C,2014,True,1135,,Senegal,SN,Dakar,Dakar,undetermined,sensitive,sensitive,sensitive,resistant,sensitive
8109,QV0086-C,2014,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,sensitive,sensitive,sensitive,sensitive,undetermined
16581,SPT14973,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17682,SPT17833,2014,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16648,SPT15042,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
8130,QV0108-C,2014,True,1135,,Senegal,SN,Dakar,Dakar,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5431,PM0793-CW,2014,True,1140,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
19638,SPT23023,2014,True,1197,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
7558,QJ0161-C,2014,True,1103,,Nigeria,NG,Lagos,Lagos,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16763,SPT15158,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
3133,PF1044-C,2014,True,1096,,Ghana,GH,Central,Central,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
7878,QQ0083-C,2014,True,1100,,Côte d'Ivoire,CI,Abidjan,Abidjan,sensitive,undetermined,sensitive,sensitive,resistant,resistant
5355,PM0599-C,2014,True,1134,,Mali,ML,Kayes,Kayes,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
22461,SPT36879,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,undetermined,sensitive,undetermined,undetermined,resistant,resistant
22443,SPT36861,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18039,SPT18313,2014,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,resistant,undetermined,sensitive,resistant,undetermined
22458,SPT36876,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16732,SPT15127,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16671,SPT15065,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
7904,QQ0121-C,2014,True,1100,,Côte d'Ivoire,CI,Abidjan,Abidjan,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
16665,SPT15059,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
16560,SPT14952,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
5324,PM0568-C,2014,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
3077,PF1014-C,2014,True,1096,,Ghana,GH,Central,Central,sensitive,resistant,sensitive,sensitive,resistant,resistant
7851,QQ0043-C,2014,True,1100,,Côte d'Ivoire,CI,Abidjan,Abidjan,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
17898,SPT18158,2014,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
7548,QJ0094-C,2014,True,1103,,Nigeria,NG,Lagos,Lagos,sensitive,resistant,sensitive,sensitive,resistant,resistant
19636,SPT23021,2014,True,1197,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16757,SPT15152,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17846,SPT18055,2014,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
5340,PM0584-C,2014,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,sensitive,sensitive,sensitive,undetermined
16674,SPT15068,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17658,SPT17804,2014,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16752,SPT15147,2014,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16627,SPT15021,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17588,SPT17025,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
16552,SPT14944,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
20403,SPT26415,2015,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,sensitive,sensitive,sensitive,sensitive
16686,SPT15081,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16614,SPT15007,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
17568,SPT17004,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18423,SPT19014,2015,True,1197,,Mali,ML,Kayes,Kayes,undetermined,resistant,undetermined,undetermined,sensitive,resistant
18436,SPT19031,2015,True,1197,,Mali,ML,Kayes,Kayes,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
21633,SPT35194,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
17560,SPT16996,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16613,SPT15006,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
22488,SPT36906,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
21628,SPT35189,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,resistant,sensitive,sensitive,resistant,resistant
3202,PF1083-C,2015,True,1096,,Ghana,GH,Central,Central,sensitive,sensitive,sensitive,sensitive,resistant,resistant
18366,SPT18957,2015,True,1197,,Mali,ML,Kayes,Kayes,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
16646,SPT15040,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
3262,PF1123-Cx,2015,True,1151,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
3277,PF1129-Cx9,2015,True,1151,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
3421,PF1230-CW,2015,True,1151,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16620,SPT15014,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16675,SPT15069,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,undetermined,undetermined,resistant,resistant
17470,SPT16902,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
17547,SPT16983,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
20364,SPT26375,2015,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
3337,PF1157-Cx9,2015,True,1151,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
21631,SPT35192,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16636,SPT15030,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16619,SPT15013,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17473,SPT16905,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
21581,SPT35139,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
15993,SPT00065,2015,True,1164,,Mali,ML,Sikasso,Sikasso,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
17505,SPT16938,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
21610,SPT35170,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
20401,SPT26413,2015,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,sensitive,sensitive,resistant,resistant
18351,SPT18942,2015,True,1197,,Mali,ML,Kayes,Kayes,sensitive,sensitive,undetermined,undetermined,undetermined,sensitive
20378,SPT26389,2015,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,sensitive,sensitive,resistant,sensitive
3217,PF1091-C,2015,True,1096,,Ghana,GH,Central,Central,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17610,SPT17047,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17466,SPT16898,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
17584,SPT17021,2015,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
17443,SPT16874,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,undetermined,sensitive,undetermined,resistant,resistant
17528,SPT16962,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
20385,SPT26396,2015,True,1134,,Mali,ML,Kayes,Kayes,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
17518,SPT16951,2015,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
17521,SPT16954,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
3212,PF1088-C,2015,True,1096,,Ghana,GH,Central,Central,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16121,SPT00195,2015,True,1164,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,resistant
3414,PF1223-CW,2015,True,1151,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,sensitive,resistant
17594,SPT17031,2015,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
21594,SPT35154,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,sensitive,undetermined,sensitive,resistant,sensitive
3292,PF1136-Cx,2015,True,1151,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
20352,SPT26363,2015,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,undetermined,resistant,resistant
18395,SPT18986,2015,True,1197,,Mali,ML,Kayes,Kayes,undetermined,sensitive,undetermined,undetermined,sensitive,sensitive
17524,SPT16958,2015,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
18397,SPT18988,2015,True,1197,,Mali,ML,Kayes,Kayes,sensitive,sensitive,undetermined,undetermined,resistant,resistant
3257,PF1120-Cx6,2015,True,1151,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
16718,SPT15113,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
21580,SPT35137,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16629,SPT15023,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17484,SPT16916,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18402,SPT18993,2015,True,1197,,Mali,ML,Kayes,Kayes,sensitive,resistant,undetermined,undetermined,undetermined,undetermined
16658,SPT15052,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,sensitive,resistant,resistant
22494,SPT36912,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,undetermined,undetermined,sensitive,sensitive
16007,SPT00079,2015,True,1164,,Mali,ML,Sikasso,Sikasso,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
17490,SPT16922,2015,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
22468,SPT36886,2015,True,1200,,Ghana,GH,Ashanti,Ashanti,sensitive,sensitive,sensitive,undetermined,resistant,resistant
20419,SPT26431,2015,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
21632,SPT35193,2015,True,1162,,Senegal,SN,Sedhiou,Sedhiou,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
15980,SPT00052,2015,True,1164,,Mali,ML,Sikasso,Sikasso,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
18427,SPT19021,2015,True,1197,,Mali,ML,Kayes,Kayes,sensitive,undetermined,undetermined,undetermined,resistant,resistant
16198,SPT00828,2016,True,1192,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,sensitive,sensitive,resistant,resistant
16388,SPT12459,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
16266,SPT12087,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
16767,SPT15174,2016,True,1183,,Ghana,GH,Greater Accra,Greater Accra,sensitive,sensitive,undetermined,sensitive,resistant,resistant
5442,PM0809-C,2016,True,1199,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
17208,SPT16601,2016,True,1131,,Benin,BJ,Littoral,Littoral,sensitive,resistant,sensitive,sensitive,resistant,resistant
16823,SPT15231,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17334,SPT16737,2016,True,1131,,Benin,BJ,Littoral,Littoral,sensitive,resistant,sensitive,sensitive,resistant,resistant
20576,SPT26591,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
18109,SPT18457,2016,True,1197,,Mali,ML,Kayes,Kayes,sensitive,undetermined,undetermined,undetermined,resistant,sensitive
20590,SPT26605,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,sensitive,sensitive,resistant,resistant
18188,SPT18537,2016,True,1197,,Mali,ML,Koulikoro,Koulikoro,undetermined,resistant,undetermined,undetermined,resistant,resistant
18491,SPT19293,2016,True,1164,,Mali,ML,Koulikoro,Koulikoro,undetermined,resistant,undetermined,undetermined,resistant,resistant
17306,SPT16709,2016,True,1131,,Benin,BJ,Littoral,Littoral,sensitive,resistant,sensitive,sensitive,resistant,resistant
19761,SPT24193,2016,True,1165,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16258,SPT12077,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,sensitive,resistant
16789,SPT15197,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,undetermined,undetermined,resistant,resistant
17331,SPT16734,2016,True,1131,,Benin,BJ,Littoral,Littoral,sensitive,resistant,sensitive,sensitive,resistant,resistant
16367,SPT12347,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
20529,SPT26542,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
19721,SPT24153,2016,True,1165,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,sensitive,sensitive,sensitive,resistant,resistant
17625,SPT17062,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
16501,SPT12705,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
20515,SPT26528,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,sensitive,resistant
18556,SPT19364,2016,True,1164,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
18278,SPT18633,2016,True,1197,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,undetermined,undetermined,sensitive,resistant
18080,SPT18428,2016,True,1197,,Mali,ML,Kayes,Kayes,undetermined,resistant,undetermined,undetermined,resistant,sensitive
16357,SPT12337,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
16315,SPT12263,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
16400,SPT12478,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
18543,SPT19351,2016,True,1164,,Mali,ML,Koulikoro,Koulikoro,undetermined,resistant,undetermined,undetermined,resistant,sensitive
16175,SPT00798,2016,True,1192,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,sensitive,sensitive,resistant,sensitive
16304,SPT12131,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
20472,SPT26484,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,sensitive,sensitive,resistant,resistant
18516,SPT19324,2016,True,1164,,Mali,ML,Koulikoro,Koulikoro,undetermined,sensitive,undetermined,undetermined,resistant,sensitive
16805,SPT15213,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,undetermined,undetermined,resistant,resistant
20566,SPT26580,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,sensitive,sensitive,resistant,resistant
17425,SPT16838,2016,True,1131,,Benin,BJ,Atlantique,Atlantique,sensitive,resistant,sensitive,sensitive,resistant,resistant
16494,SPT12652,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
16791,SPT15199,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
20495,SPT26508,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,undetermined,undetermined,resistant,sensitive
20586,SPT26601,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,sensitive,sensitive,resistant,resistant
20449,SPT26461,2016,True,1134,,Mali,ML,Kayes,Kayes,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
20602,SPT26618,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,undetermined,undetermined,resistant,sensitive
16296,SPT12120,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
16813,SPT15221,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,undetermined,undetermined,resistant,resistant
16545,SPT13073,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
17433,SPT16848,2016,True,1131,,Benin,BJ,Atlantique,Atlantique,sensitive,resistant,sensitive,sensitive,resistant,resistant
17635,SPT17073,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16814,SPT15222,2016,True,1183,,Ghana,GH,Volta,Volta,undetermined,sensitive,undetermined,undetermined,resistant,resistant
16169,SPT00791,2016,True,1192,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,sensitive,undetermined,resistant,resistant
16443,SPT12526,2016,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
16854,SPT15262,2016,True,1183,,Ghana,GH,Greater Accra,Greater Accra,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18282,SPT18637,2016,True,1197,,Mali,ML,Koulikoro,Koulikoro,undetermined,resistant,undetermined,undetermined,resistant,resistant
18591,SPT19399,2016,True,1164,,Mali,ML,Koulikoro,Koulikoro,undetermined,sensitive,undetermined,undetermined,resistant,resistant
16815,SPT15223,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16843,SPT15251,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,undetermined,sensitive,resistant,resistant
17205,SPT16597,2016,True,1131,,Benin,BJ,Littoral,Littoral,sensitive,resistant,sensitive,sensitive,resistant,resistant
16309,SPT12136,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,resistant,resistant
16372,SPT12353,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
20437,SPT26449,2016,True,1134,,Mali,ML,Kayes,Kayes,sensitive,resistant,undetermined,undetermined,resistant,resistant
16282,SPT12105,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
17628,SPT17065,2016,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18512,SPT19319,2016,True,1164,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,undetermined,undetermined
18314,SPT18669,2016,True,1197,,Mali,ML,Koulikoro,Koulikoro,undetermined,resistant,undetermined,undetermined,resistant,resistant
18233,SPT18585,2016,True,1197,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,undetermined,sensitive,resistant,resistant
16217,SPT00851,2016,True,1192,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,sensitive,sensitive,resistant,resistant
16799,SPT15207,2016,True,1183,,Ghana,GH,Volta,Volta,sensitive,sensitive,undetermined,sensitive,resistant,resistant
18560,SPT19368,2016,True,1164,,Mali,ML,Koulikoro,Koulikoro,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18142,SPT18490,2016,True,1197,,Mali,ML,Koulikoro,Koulikoro,sensitive,resistant,undetermined,undetermined,resistant,resistant
20565,SPT26579,2016,True,1134,,Mali,ML,Koulikoro,Koulikoro,sensitive,undetermined,undetermined,sensitive,undetermined,sensitive
