,sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
28654,SPT66989,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
25406,SPT46380,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
25290,SPT46259,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25454,SPT46433,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25376,SPT46349,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25529,SPT46512,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25462,SPT46442,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,sensitive,resistant,resistant
28779,SPT67115,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25324,SPT46293,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25513,SPT46495,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25322,SPT46291,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
28799,SPT67135,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
25317,SPT46286,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,undetermined,sensitive,sensitive,sensitive,resistant,resistant
28767,SPT67103,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25534,SPT46517,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,undetermined,sensitive,undetermined,undetermined,resistant,resistant
25501,SPT46482,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
28742,SPT67078,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25525,SPT46508,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25191,SPT46144,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
28832,SPT67168,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,sensitive,resistant,resistant
25162,SPT46112,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
28825,SPT67161,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25315,SPT46284,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25565,SPT46552,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
27530,SPT53946,2019,True,1262,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25341,SPT46313,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
28818,SPT67154,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25474,SPT46454,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25336,SPT46308,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25250,SPT46210,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
28626,SPT66960,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25295,SPT46264,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
28659,SPT66994,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
28784,SPT67120,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
28790,SPT67126,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25194,SPT46148,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
25274,SPT46239,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
28585,SPT66919,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25136,SPT46081,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,undetermined,sensitive,undetermined,undetermined,sensitive,sensitive
25550,SPT46535,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25430,SPT46405,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25423,SPT46397,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
27511,SPT53926,2019,True,1262,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
28572,SPT66906,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25389,SPT46362,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25293,SPT46262,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
28826,SPT67162,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
28777,SPT67113,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25404,SPT46378,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25177,SPT46128,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25521,SPT46504,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25514,SPT46496,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,sensitive,resistant,resistant
25464,SPT46444,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,undetermined,resistant,resistant
25170,SPT46121,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,undetermined,resistant,resistant
25386,SPT46359,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,undetermined,sensitive,undetermined,undetermined,resistant,resistant
28789,SPT67125,2019,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25551,SPT46536,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,sensitive,resistant,resistant
27542,SPT53958,2019,True,1262,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25236,SPT46194,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25239,SPT46197,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25517,SPT46499,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25569,SPT46556,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25419,SPT46393,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25200,SPT46154,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
25230,SPT46187,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25269,SPT46234,2019,True,1263,,Tanzania,TZ,Pwani,Pwani,sensitive,sensitive,undetermined,undetermined,resistant,resistant
